MEMBER_NO,2125801,2125828,2117607,2111572,2125849,2115343,2119238,2126375,2121489,2106141,2120751,2125976,2117548,2123643,2124473,2120786,2117331,2113434,2118792,2122114,2126399,2120224,2120796,2120094,2122684,2123383,2115469,2118966,2117949,2122988,2118776,2122115,2123203,2115087,2126189,2115737,2121041,2113367,2116399,2118062,2116779,2114403,2122104,2115741,2126201,2107773,2121674,2112156,2114633,2106612,2117700,2126381,2122906,2113436,2123166,2120075,2126010,2117407,2125825,2124486,2118783,2126443,2116332,2111364,2118746,2125820,2118780,2119870,2113685,2121576,2121786,2113941,2126390,2115766,2126098,2112043,2111563,2115750,2117474,2124016,2115747,2125978,2118126,2113972,2117546,2122092,2119011,2120284,2124466,2113960,2115235,2126208,2117109,2126212,2117964,2111995,2126223,2122591,2115760,2126013,2112552,2111844,2118762,2123993,2105559,2119542,2122919,2119281,2113958,2122091,2125824,2104741,2106601,2120719,2122595,2119180,2114708,2123481,2118642,2120122,2122276,2125832,2122263,2125392,2111761,2124623,2114852,2117945,2118385,2119204,2118582,2111867,2125845,2113747,2118435,2117542,2117475,2121458,2119008,2118351,2122116,2117270,2122211,2120905,2113966,2126214,2113529,2120928,2114972,2125840,2112345,2126371,2118151,2125860,2126439,2124201,2114056,2126200,2122266,2126210,2126449,2126006,2123484,2126190,2125829,2110838,2110754,2123250,2118793,2124456,2117946,2115738,2110575,2120518,2121357,2125993,2115435,2122686,2120078,2102162,2125990,2119946,2125821,2112456,2119186,2123474,2126221,2126002,2124625,2125389,2120941,2126209,2117160,2117834,2120091,2123301,2118230,2123309,2117159,2113104,2118197,2109287,2113327,2122991,2118789,2124615,2117322,2113069,2110125,2112484,2102076,2126194,2126213,2124487,2125987,2119805,2120237,2117547,2118049,2119994,2117596,2111885,2118434,2117167,2120920,2121340,2114179,2101223,2117677,2122113,2119230,2103646,2124626,2126369,2123483,2122198,2119952,2125986,2110151,2120077,2126005,2125853,2122268,2117991,2118430,2126183,2115751,2113057,2126091,2115805,2118785,2106152,2126394,2118587,2124616,2123996,2114368,2117562,2125701,2122283,2121944,2115756,2117566,2126206,2118349,2125843,2109791,2124458,2108761,2117185,2119439,2108507,2112661,2114716,2119391,2116193,2124611,2119217,2125994,2119365,2108996,2121014,2125850,2107700,2121675,2112378,2108711,2112046,2124488,2121156,2126365,2119452,2117938,2125848,2117365,2108964,2126094,2124608,2118488,2122262,2117264,2118747,2118277,2120879,2121672,2114258,2115126,2106926,2119046,2110296,2114873,2106943,2106608,2101073,2126229,2118188,2114793,2120085,2126367,2124541,2120231,2126441,2124158,2121547,2113878,2119936,2123311,2124657,2106857,2118672,2122072,2117423,2120876,2118981,2112340,2113816,2120229,2120239,2125818,2126387,2106523,2122099,2117516,2110772,2122990,2125981,2122135,2117693,2121496,2112459,2122903,2121072,2120235,2117388,2126003,2111569,2125802,2126211,2119310,2125863,2122272,2125176,2120150,2117522,2121572,2115593,2123937,2120937,2120904,2123485,2115754,2122119,2125979,2113962,2123310,2118459,2122280,2102045,2110649,2126442,2123681,2108407,2118201,2121677,2113644,2126219,2125852,2123480,2114030,2125174,2120236,2118772,2126453,2122277,2118606,2108415,2110121,2123985,2113943,2120116,2118759,2113249,2110079,2118348,2125800,2122989,2123988,2125696,2125856,2115763,2125817,2126376,2121627,2126193,2108649,2122111,2107751,2119200,2126087,2117560,2117703,2119189,2122269,2111032,2126370,2120802,2119411,2120240,2122789,2118811,2126014,2117389,2115098,2105884,2119184,2120934,2112994,2118770,2125811,2113868,2116900,2126181,2117280,2119327,2125805,2125842,2124461,2125851,2115733,2115755,2114400,2124476,2108819,2117561,2117687,2113374,2122777,2120804,2117517,2121673,2119311,2118781,2100196,2115744,2121023,2123121,2105853,2113129,2124614,2123498,2107648,2120442,2126184,2119239,2125988,2123478,2116211,2123314,2113717,2121876,2112903,2113110,2120261,2119144,2108403,2126185,2118773,2105842,2119360,2125699,2122685,2103001,2118790,2105142,2119545,2126377,2116985,2118295,2120282,2122781,2118252,2114772,2119111,2123378,2114593,2108842,2113423,2122397,2122102,2120794,2115757,2118767,2126379,2116782,2126093,2123512,2118827,2108018,2115916,2124358,2126215,2120932,2117712,2123497,2108046,2114010,2113409,2108416,2117154,2124490,2117634,2115765,2118503,2123493,2123541,2118840,2119047,2109335,2119515,2124353,2105522,2121680,2126217,2124469,2118766,2119387,2124612,2105348,2108576,2126388,2117512,2115137,2115748,2119250,2118740,2116289,2105696,2118618,2125854,2109777,2120207,2112420,2115725,2117876,2126391,2124018,2126363,2119644,2113819,2115097,2115761,2126235,2117289,2120089,2108966,2118420,2116499,2123488,2117705,2116853,2112873,2117940,2114155,2111045,2125973,2126458,2119253,2123473,2115759,2107376,2122087,2120936,2113437,2119348,2124135,2119181,2120228,2117061,2104536,2117694,2121822,2122992,2126196,2124207,2114481,2126008,2115348,2119657,2117567,2121571,2114924,2118734,2116731,2118732,2113157,2120074,2118422,2123494,2115318,2105394,2123207,2126237,2120924,2118761,2126095,2120251,2120456,2122274,2124609,2119259,2122982,2118956,2126186,2101754,2126446,2123356,2116710,2123342,2123267,2116928,2110501,2118760,2117521,2109338,2118011,2112193,2126204,2120113,2112058,2120241,2117568,2120230,2112014,2114107,2108077,2117948,2120250,2115740,2104394,2113400,2115746,2117924,2124247,2126378,2125347,2124198,2120944,2121339,2113101,2125972,2126452,2122631,2114028,2117523,2110571,2116976,2110413,2126384,2126364,2114040,2123486,2120935,2123304,2125846,2118755,2123308,2110003,2119191,2115753,2115732,2109345,2112125,2125983,2120233,2122028,2125996,2113440,2125859,2121679,2122790,2119187,2126438,2123200,2117258,2122270,2118745,2125703,2124026,2117257,2114925,2122090,2123303,2121581,2113522,2110827,2118906,2120930,2114736,2115659,2118516,2120090,2115723,2114974,2117304,2119142,2119073,2126232,2120041,2122530,2117452,2114080,2122981,2114727,2120907,2124618,2118758,2115567,2123302,2120223,2119799,2118611,2120968,2123313,2123983,2118768,2126197,2123495,2110517,2122978,2122969,2115827,2114973,2113924,2126448,2124153,2114975,2115814,2126089,2104384,2125814,2117939,2123014,2126451,2116251,2126440,2118779,2124624,2123721,2122273,2115768,2110547,2113963,2122117,2114578,2120144,2120249,2116194,2109723,2117707,2120795,2118774,2118418,2115480,2115734,2120110,2120153,2122787,2113661,2105776,2114479,2115742,2126015,2118932,2113950,2118795,2118406,2125137,2121678,2120227,2121926,2123980,2115976,2126198,2126236,2117591,2124617,2123992,2120969,2120834,2102107,2115396,2114233,2118080,2117435,2111005,2125997,2103575,2117942,2117563,2120435,2126230,2125704,2125697,2125830,2114976,2103088,2112543,2111001,2116849,2121851,2126398,2126435,2113170,2119469,2126000,2105393,2124630,2118749,2122695,2119236,2119185,2109334,2118739,2118256,2122983,2111224,2125803,2109959,2123982,2123496,2115758,2120279,2120811,2125353,2126234,2125700,2116783,2109771,2118682,2119776,2124468,2122267,2120297,2116288,2125998,2115493,2117875,2119190,2124467,2119264,2124481,2115603,2119193,2125977,2119502,2125702,2120062,2119596,2126382,2124452,2122979,2123997,2121830,2117329,2119617,2107522,2123351,2123938,2115720,2123989,2107739,2116825,2120943,2108616,2125839,2122479,2118416,2115592,2116108,2115729,2118436,2118274,2117269,2110297,2117497,2125847,2120914,2116728,2111046,2122100,2110436,2125864,2121215,2106409,2113455,2114719,2124653,2120921,2125980,2113167,2118754,2121024,2112362,2126463,2125822,2126220,2117947,2123135,2116841,2122987,2121428,2116741,2125975,2123458,2126393,2120964,2114449,2125698,2117618,2117861,2125797,2109699,2119823,2113451,2116941,2126366,2108414,2101901,2118784,2119906,2123479,2125834,2122281,2116778,2119458,2122780,2115052,2120071,2118733,2112274,2125991,2122980,2122275,2118753,2115301,2124464,2118889,2118764,2117965,2120752,2124159,2124453,2125808,2123270,2126191,2126007,2107425,2126373,2120875,2117012,2126467,2125798,2112978,2115721,2114310,2111013,2117565,2112535,2123994,2104119,2117369,2126436,2118756,2115728,2122648,2118763,2126004,2125855,2115749,2118757,2118060,2125838,2120803,2123476,2118064,2121251,2122784,2126372,2125833,2122767,2117714,2120056,2124525,2106745,2108541,2117784,2125804,2115204,2123482,2113259,2115385,2122678,2116267,2115320,2111602,2115661,2124465,2126392,2122672,2122788,2117513,2122168,2119754,2124480,2118736,2126099,2112516,2120512,2121054,2124200,2111603,2126231,2120244,2115776,2112642,2117592,2126225,2119416,2104084,2120473,2120163,2123889,2125810,2112916,2117755,2121972,2120940,2121130,2126009,2126380,2116957,2110800,2118771,2126096,2125826,2122278,2117599,2118765,2122633,2112344,2118815,2121322,2120238,2114701,2121381,2113328,2101724,2116313,2115764,2118415,2105420,2126397,2126456,2111050,2115595,2117893,2115596,2115731,2125819,2118150,2126216,2122984,2118688,2124302,2126199,2112397,2123704,2120061,2115218,2118084,2112198,2116301,2125841,2122105,2126218,2121671,2126203,2112178,2123359,2114183,2109095,2125861,2118298,2113430,2122101,2117564,2122271,2126195,2120666,2120242,2125807,2125985,2117816,2126192,2112033,2118210,2125812,2123295,2126396,2125831,2123297,2126361,2111510,2120961,2125823,2114049,2118778,2118878,2126180,2123300,2117394,2118034,2120939,2108715,2126001,2114704,2108806,2124010,2118341,2123298,2117674,2126227,2119824,2126389,2115064,2117464,2122089,2110597,2125837,2120938,2126205,2115762,2126374,2124607,2111014,2118786,2124629,2118769,2113247,2124463,2125974,2112941,2123987,2124605,2108411,2113397,2114229,2124888,2115500,2122778,2112381,2126207,2118221,2120225,2117001,2115730,2120092,2125862,2122779,2122029,2123271,2123546,2122539,2118195,2117559,2115735,2104982,2124390,2126386,2114419,2117391,2124483,2126444,2126011,2120942,2123991,2125836,2116887,2115636,2125799,2116766,2122948,2119951,2109677,2123266,2117008,2117689,2126179,2107570,2112383,2120995,2114324,2115736,2126368,2124005,2115629,2117545,2119032,2108717,2120245,2108686,2114566,2122335,2123307,2114705,2122109,2124621,2112915,2123492,2100900,2121457,2110058,2123254,2117504,2107813,2119414,2117364,2119143,2120111,2120933,2120185,2124622,2114468,2125813,2117515,2117944,2113018,2111976,2125809,2123477,2116260,2123296,2110861,2107045,2122134,2118424,2122107,2123527,2126202,2126385,2126395,2123981,2124628,2123312,2116565,2126178,2124589,2121934,2122098,2116236,2115018,2101492,2126182,2119821,2112726,2106462,2126187,2110048,2123475,2126447,2105435,2117911,2119713,2126383,2110574,2115851,2123305,2125995,2126454,2118206,2118788,2118874,2126226,2108413,2125858,2118265,2123306,2115767,2125835,2122700,2123990,2117520,2118502,2118791,2119188,2114257,2120984,2122786,2124526,2125857,2111984,2119975,2112792,2123995,2122279,2114259,2118590,2118014,2120232,2113511,2119228,2123490,2125705,2115351,2113594,2117786,2125992,2115739,2126097,2116175,2118777,2124620,2120067,2116174,2122033,2113947,2120226,2111813,2123299,2125827,2126466,2118787,2123986,2125984,2125816,2122103,2123011,2119385,2110873,2120011,2118962,2117673,2116727,2122264,2117695,2123469,2126101,2111044,2117810,2122986,2102029,2122985,2120109,2117773,2120953,2122482,2119521,2117685,2119249,2115724,2112645,2108572,2121687,2112358,2125982,2120234,2118813,2117271,2125173,2114562,2126222,2126088,2120243,2124462,2118832,2115311,2126362,2115083,2114360,2110706,2120929,2125844,2126177,2114082,2111322,2109555,2126228,2109977,2125815,2117963,2126100,2123984,2118426,2115974,2125999,2122634,2110210,2121976,2122504,2117552,2126090,2121959,2119635,2121676,2123062,2117441,2116726,2122785,2120332,2112751,2113956,2123489,2115122,2121050,2123284,2112973,2110385,2115726,2124610,2115347,2123491,2126224,2119183,2112336,2123348,2114521,2115752,2125806,2117406,2116716,2123487,2118425,2111035,2124170,2115743,2111570,2126233,2117943,2113464,2122432,2125989,2122265,2119182,2124155,2114286,2104293,2124489,2115389,2118782,2114081,2115745,2120177,2103023,2115727,2107536,2112297,2117941,2111846,2115722,2113969,2120093,2124627,2122106,2126188,2126012,2126086,2106945,2118775,2120252,2100488,2114088
2100000000001,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,기권,불참,기권,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,불참,불참,찬성,불참,찬성,불참,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,불참,불참,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,불참,불참,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,불참,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,불참,찬성,불참,찬성,불참,기권,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,불참,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,불참,불참,불참,불참,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,불참,불참,불참,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,불참,찬성,불참,찬성,불참,불참,불참,불참,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,불참,불참,불참,불참,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,불참,불참,불참,불참,찬성,불참,불참,찬성,찬성,불참,불참,찬성,찬성,불참,찬성,불참,불참,불참,찬성,불참,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,불참,불참,찬성,불참,불참,찬성,불참,불참,불참,불참,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,불참,불참,불참,찬성,불참,불참,불참,불참,찬성,찬성,불참,찬성,불참,찬성,불참,불참,불참,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,불참,찬성,찬성,불참,불참,불참,불참,찬성,찬성,불참,불참,불참,불참,불참,불참,불참,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,기권,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,불참,찬성,불참,불참,불참,찬성,불참,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,기권,불참,불참,불참,불참,찬성,불참,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,불참,찬성,찬성,불참,찬성,찬성,기권,찬성,불참,불참,불참,불참,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,불참,불참,찬성,불참,찬성,찬성,불참,찬성,불참,불참,불참,찬성,찬성,불참,불참,찬성,기권,불참,불참,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,불참,찬성,찬성,불참,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,기권,찬성,불참,불참,불참,찬성,기권,불참,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,불참,불참,찬성,불참,불참,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,불참,불참,찬성,불참,불참,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,기권,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,불참,불참,불참,불참,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,불참,불참,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,기권,찬성,불참,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,기권,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,불참,찬성,찬성,불참,불참,불참,불참,찬성,불참,불참,찬성,불참,불참,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,불참,찬성,불참,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,기권,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,불참,찬성,불참,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,불참,찬성,찬성,불참,불참,찬성,불참,불참,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,불참,불참,불참,불참,찬성,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참,불참,불참,찬성,찬성,불참,찬성,불참,불참,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,불참,찬성,찬성,불참,찬성,찬성,불참,찬성,불참,불참,불참,불참,찬성,불참,불참,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,불참,찬성,찬성,찬성,찬성,불참,불참,찬성,불참,불참,찬성,찬성,불참,불참,불참,불참,찬성,불참,불참,찬성,불참,불참,찬성,찬성,찬성,불참,찬성,불참,찬성,찬성,찬성,불참,불참,불참,찬성,찬성,불참,불참,불참,불참,찬성,불참,불참,불참,찬성,찬성,찬성,찬성,찬성,찬성,찬성,불참,찬성,불참
