,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
10,전용기,田溶冀,더불어민주당,비례대표,2100000000234,101182,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771272,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,TJW93720
11,이탄희,李誕熙,더불어민주당,경기 용인시정,2100000000218,101182,080184,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771190,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,9S151177
12,김홍걸,金弘傑,더불어민주당,비례대표,2100000000073,101182,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771270,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,PO64874I
13,김학용,金學容,국민의힘,경기 안성시,2100000000305,101210,080071,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771289,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,F5U2979W
14,김한규,金翰奎,더불어민주당,제주 제주시을,2100000000314,101182,170012,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771296,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,NUB4941Z
15,권인숙,權仁淑,더불어민주당,비례대표,2100000000020,101182,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771259,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,3TO11703
16,강민정,姜旼姃,더불어민주당,비례대표,2100000000005,101182,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771283,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,P2N50879
17,최형두,崔炯斗,국민의힘,경남 창원시마산합포구,2100000000276,101210,160123,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771231,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,A0P4646G
18,배진교,裵晋敎,정의당,비례대표,2100000000111,101180,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771277,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,A2V51235
19,이장섭,李將燮,더불어민주당,충북 청주시서원구,2100000000210,101182,110039,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771201,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,7I09543O
20,김용민,金容民,더불어민주당,경기 남양주시병,2100000000055,101182,080188,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771186,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,OFE45081
21,윤호중,尹昊重,더불어민주당,경기 구리시,2100000000180,101182,080051,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9770876,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,M0A1658U
22,김미애,金美愛,국민의힘,부산 해운대구을,2100000000030,101210,020056,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771136,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,3BC6890E
23,조정훈,趙廷訓,국민의힘,비례대표,2100000000260,101210,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771262,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,WJL30106
24,김태년,金太年,더불어민주당,경기 성남시수정구,2100000000068,101182,080007,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9770741,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,1WE5693J
25,박성민,朴聖敏,국민의힘,울산 중구,2100000000095,101210,070001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771163,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,X3170462
26,어기구,魚基龜,더불어민주당,충남 당진시,2100000000151,101182,120073,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771010,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,8FB1535Y
27,서정숙,徐正淑,국민의힘,비례대표,2100000000123,101210,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771254,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,WFU14784
28,심상정,沈相정,정의당,경기 고양시갑,2100000000140,101180,080191,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9770869,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,SU53086M
29,유정주,兪訂炷,더불어민주당,비례대표,2100000000165,101182,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771266,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,0WL9321T
30,장경태,張耿態,더불어민주당,서울 동대문구을,2100000000229,101182,010014,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771110,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,RPN2293B
31,조은희,趙恩禧,국민의힘,서울 서초구갑,2100000000303,101210,010065,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9771292,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,MQU41854
32,노웅래,盧雄來,더불어민주당,서울 마포구갑,2100000000078,101182,010039,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,불참,9770753,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,0827740Q
33,김영주,金榮珠,더불어민주당,서울 영등포구갑,2100000000051,101182,010056,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9770975,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,0W194007
34,허종식,許琮植,더불어민주당,인천 동구미추홀구갑,2100000000289,101182,210022,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771149,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,VCP96419
35,류호정,柳好貞,정의당,비례대표,2100000000081,101180,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771274,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,NCP9875N
36,정필모,鄭必模,더불어민주당,비례대표,2100000000251,101182,240001,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771264,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,3425169D
37,서병수,徐秉洙,국민의힘,부산 부산진구갑,2100000000118,101210,020006,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771133,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,CT85313K
38,정진석,鄭鎭碩,국민의힘,충남 공주시부여군청양군,2100000000246,101210,120076,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771006,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,NQR1206Q
39,권영세,權寧世,국민의힘,서울 용산구,2100000000018,101210,010005,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771108,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,LG63087O
40,김용판,金用判,국민의힘,대구 달서구병,2100000000056,101210,030020,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771147,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,SVH3899R
41,양기대,梁基大,더불어민주당,경기 광명시을,2100000000147,101182,080030,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771178,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,KUO3574J
42,김주영,金周暎,더불어민주당,경기 김포시갑,2100000000064,101182,080185,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771192,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,D6U6678O
43,유기홍,柳基洪,더불어민주당,서울 관악구갑,2100000000161,101182,010062,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771121,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,8FC9697X
44,윤재옥,尹在玉,국민의힘,대구 달서구을,2100000000175,101210,030019,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9770812,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,ZRF3039U
45,진선미,陳善美,더불어민주당,서울 강동구갑,2100000000266,101182,010076,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9770852,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,68P7228G
46,황운하,黃雲夏,더불어민주당,대전 중구,2100000000299,101182,060003,20240109 145420,2126223,경찰관 직무집행법 일부개정법률안(대안),PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,경찰관 직무집행법,행정안전위원회,찬성,9771161,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2G3V1Q1H2K1G2T2R3S6R1E7Z3W1O9,411,4,21,0YT3774N
