,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
12,정경희,丁慶姬,국민의힘,비례대표,2100000000239,101210,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771245,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,USR7059P
13,고영인,高永寅,더불어민주당,경기 안산시단원구갑,2100000000012,101182,080039,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771180,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,4XG1439M
14,강민정,姜旼姃,더불어민주당,비례대표,2100000000005,101182,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771283,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,P2N50879
15,최형두,崔炯斗,국민의힘,경남 창원시마산합포구,2100000000276,101210,160123,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771231,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,A0P4646G
16,배진교,裵晋敎,정의당,비례대표,2100000000111,101180,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771277,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,A2V51235
17,이장섭,李將燮,더불어민주당,충북 청주시서원구,2100000000210,101182,110039,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771201,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,7I09543O
18,최춘식,崔春植,국민의힘,경기 포천시가평군,2100000000275,101210,080189,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771194,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,3DK8989T
19,김용민,金容民,더불어민주당,경기 남양주시병,2100000000055,101182,080188,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771186,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,OFE45081
20,김한정,金漢正,더불어민주당,경기 남양주시을,2100000000071,101182,080054,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770991,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,09I2323E
21,윤호중,尹昊重,더불어민주당,경기 구리시,2100000000180,101182,080051,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9770876,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,M0A1658U
22,정운천,鄭雲天,국민의힘,비례대표,2100000000242,101210,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771012,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,NZF1659U
23,이채익,李埰益,국민의힘,울산 남구갑,2100000000216,101210,070003,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770835,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,WDS6044S
24,김미애,金美愛,국민의힘,부산 해운대구을,2100000000030,101210,020056,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771136,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,3BC6890E
25,소병훈,蘇秉勳,더불어민주당,경기 광주시갑,2100000000127,101182,080180,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9770999,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,ZDR63255
26,김영진,金榮鎭,더불어민주당,경기 수원시병,2100000000052,101182,080172,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770981,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,5765663F
27,김병욱,金炳旭,더불어민주당,경기 성남시분당구을,2100000000035,101182,080013,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770984,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,GFF1986K
28,김경협,金炅俠,더불어민주당,경기 부천시갑,2100000000024,101182,210027,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9770712,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,ZKU88693
29,강준현,康準鉉,더불어민주당,세종특별자치시을,2100000000009,101182,210026,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771168,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,5KV96424
30,최승재,崔承宰,국민의힘,비례대표,2100000000271,101210,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771252,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,M7T9712V
31,강병원,姜炳遠,더불어민주당,서울 은평구을,2100000000006,101182,010033,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770933,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,60490713
32,인재근,印在謹,더불어민주당,서울 도봉구갑,2100000000224,101182,010025,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770839,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,UM51067K
33,김태년,金太年,더불어민주당,경기 성남시수정구,2100000000068,101182,080007,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770741,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,1WE5693J
34,박성민,朴聖敏,국민의힘,울산 중구,2100000000095,101210,070001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771163,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,X3170462
35,어기구,魚基龜,더불어민주당,충남 당진시,2100000000151,101182,120073,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771010,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,8FB1535Y
36,임오경,林五卿,더불어민주당,경기 광명시갑,2100000000225,101182,080029,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771177,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,4T026790
37,임이자,林利子,국민의힘,경북 상주시문경시 ,2100000000226,101210,210037,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771041,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,EH27538E
38,서정숙,徐正淑,국민의힘,비례대표,2100000000123,101210,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771254,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,WFU14784
39,심상정,沈相정,정의당,경기 고양시갑,2100000000140,101180,080191,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9770869,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,SU53086M
40,유정주,兪訂炷,더불어민주당,비례대표,2100000000165,101182,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771266,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,0WL9321T
41,양정숙,梁貞淑,무소속,비례대표,2100000000149,101030,240001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771271,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,PZA4062H
42,서일준,徐一俊,국민의힘,경남 거제시,2100000000122,101210,160019,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,불참,9771236,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,MR210505
43,김원이,金元二,더불어민주당,전남 목포시,2100000000058,101182,140001,20231220 161418,2123250,도시숲 등의 조성 및 관리에 관한 법률 일부개정법률안,PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,도시숲 등의 조성 및 관리에 관한 법률,농림축산식품해양수산위원회,찬성,9771214,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2X3V0W7E1E2D0B9C1A7A1J5J1H3G5,411,1,21,4L695580
