,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
10,고영인,高永寅,더불어민주당,경기 안산시단원구갑,2100000000012,101182,080039,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771180,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,4XG1439M
11,최형두,崔炯斗,국민의힘,경남 창원시마산합포구,2100000000276,101210,160123,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,불참,9771231,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,A0P4646G
12,이장섭,李將燮,더불어민주당,충북 청주시서원구,2100000000210,101182,110039,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771201,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,7I09543O
13,이영,李永,국민의힘,비례대표,2100000000200,101210,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,기권,9771251,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,1X376850
14,최춘식,崔春植,국민의힘,경기 포천시가평군,2100000000275,101210,080189,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771194,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,3DK8989T
15,구자근,具滋根,국민의힘,경북 구미시갑,2100000000015,101210,150010,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,기권,9771224,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,7469929V
16,이수진,李秀眞,더불어민주당,서울 동작구을,2100000000197,101182,010060,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771284,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,D4L60530
17,김한정,金漢正,더불어민주당,경기 남양주시을,2100000000071,101182,080054,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770991,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,09I2323E
18,김민기,金敏基,더불어민주당,경기 용인시을,2100000000031,101182,080069,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770723,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,NTT8182Q
19,이상민,李相珉,국민의힘,대전 유성구을,2100000000192,101210,060015,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,불참,9770414,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,ZYH1940A
20,윤호중,尹昊重,더불어민주당,경기 구리시,2100000000180,101182,080051,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,불참,9770876,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,M0A1658U
21,이종배,李鍾培,국민의힘,충북 충주시,2100000000213,101210,110005,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,기권,9770914,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,HSW1214Q
22,정운천,鄭雲天,국민의힘,비례대표,2100000000242,101210,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771012,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,NZF1659U
23,이채익,李埰益,국민의힘,울산 남구갑,2100000000216,101210,070003,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,불참,9770835,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,WDS6044S
24,소병훈,蘇秉勳,더불어민주당,경기 광주시갑,2100000000127,101182,080180,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770999,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,ZDR63255
25,홍영표,洪永杓,더불어민주당,인천 부평구을,2100000000294,101182,040014,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770676,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,KR14136C
26,신원식,申源湜,국민의힘,비례대표,2100000000137,101210,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,기권,9771246,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,SRP7336N
27,김병욱,金炳旭,더불어민주당,경기 성남시분당구을,2100000000035,101182,080013,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770984,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,GFF1986K
28,조정훈,趙廷訓,국민의힘,비례대표,2100000000260,101210,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771262,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,WJL30106
29,강준현,康準鉉,더불어민주당,세종특별자치시을,2100000000009,101182,210026,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771168,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,5KV96424
30,윤미향,尹美香,무소속,비례대표,2100000000169,101030,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771263,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,KNM3215T
31,강병원,姜炳遠,더불어민주당,서울 은평구을,2100000000006,101182,010033,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770933,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,60490713
32,인재근,印在謹,더불어민주당,서울 도봉구갑,2100000000224,101182,010025,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770839,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,UM51067K
33,김태년,金太年,더불어민주당,경기 성남시수정구,2100000000068,101182,080007,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770741,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,1WE5693J
34,오영환,吳永煥,더불어민주당,경기 의정부시갑,2100000000154,101182,080015,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771172,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,MY318392
35,임오경,林五卿,더불어민주당,경기 광명시갑,2100000000225,101182,080029,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771177,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,4T026790
36,임이자,林利子,국민의힘,경북 상주시문경시 ,2100000000226,101210,210037,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,기권,9771041,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,EH27538E
37,서정숙,徐正淑,국민의힘,비례대표,2100000000123,101210,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,기권,9771254,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,WFU14784
38,심상정,沈相정,정의당,경기 고양시갑,2100000000140,101180,080191,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770869,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,SU53086M
39,유정주,兪訂炷,더불어민주당,비례대표,2100000000165,101182,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771266,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,0WL9321T
40,김원이,金元二,더불어민주당,전남 목포시,2100000000058,101182,140001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771214,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,4L695580
41,윤창현,尹暢賢,국민의힘,비례대표,2100000000178,101210,240001,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771240,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,40E3739H
42,박상혁,朴商赫,더불어민주당,경기 김포시을,2100000000094,101182,080186,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771193,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,HXT76735
43,장경태,張耿態,더불어민주당,서울 동대문구을,2100000000229,101182,010014,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771110,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,RPN2293B
44,정성호,鄭成湖,더불어민주당,경기 양주시,2100000000241,101182,080195,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770881,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,V429892C
45,정청래,鄭淸來,더불어민주당,서울 마포구을,2100000000248,101182,010040,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9771114,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,2385336L
46,조정식,趙正湜,더불어민주당,경기 시흥시을,2100000000259,101182,080058,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770456,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,IN328264
47,우원식,禹元植,더불어민주당,서울 노원구을,2100000000158,101182,010029,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770872,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,XBT9550Q
48,안민석,安敏錫,더불어민주당,경기 오산시,2100000000142,101182,080055,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770372,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,ZA54991S
49,변재일,卞在一,더불어민주당,충북 청주시청원구,2100000000115,101182,110038,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770356,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,MO52543L
50,노웅래,盧雄來,더불어민주당,서울 마포구갑,2100000000078,101182,010039,20210226 150413,2106126,공직선거법 일부개정법률안,PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,공직선거법,행정안전위원회,찬성,9770753,9700480,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T0A1J2L0O4T1K3P3O7A3F8D8X4G0,384,7,21,0827740Q
