,HG_NM,HJ_NM,POLY_NM,ORIG_NM,MEMBER_NO,POLY_CD,ORIG_CD,VOTE_DATE,BILL_NO,BILL_NAME,BILL_ID,LAW_TITLE,CURR_COMMITTEE,RESULT_VOTE_MOD,DEPT_CD,CURR_COMMITTEE_ID,DISP_ORDER,BILL_URL,BILL_NAME_URL,SESSION_CD,CURRENTS_CD,AGE,MONA_CD
23,권성동,權性東,국민의힘,강원 강릉시,2100000000017,101210,100005,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9770679,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,GDG1847Z
24,윤후덕,尹厚德,더불어민주당,경기 파주시갑,2100000000181,101182,080169,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9770813,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,O7R5461J
25,윤관석,尹官石,무소속,인천 남동구을,2100000000167,101030,040011,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9770808,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,JMY9959W
26,최연숙,崔姸淑,국민의힘,비례대표,2100000000272,101210,240001,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771279,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,8VJ8533R
27,윤재갑,尹才鉀,더불어민주당,전남 해남군완도군진도군,2100000000174,101182,140102,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771221,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,SE233396
28,김희곤,金熙坤,국민의힘,부산 동래구,2100000000075,101210,020010,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771134,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,52P3934K
29,김민철,金敏徹,더불어민주당,경기 의정부시을,2100000000033,101182,080016,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771173,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,6399076T
30,문진석,文振碩,더불어민주당,충남 천안시갑,2100000000084,101182,120001,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771204,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,4U29186R
31,신현영,申賢榮,더불어민주당,비례대표,2100000000139,101182,240001,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9771257,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,F5Y4026Q
32,김상훈,金相勳,국민의힘,대구 서구,2100000000038,101210,030006,20210521 113528,2105806,수산업법 일부개정법률안,ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,수산업법,농림축산식품해양수산위원회,찬성,9770725,9700408,0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2M0I1O1Y2J7T1U1G1H5N0M6K1O6V0,387,2,21,1Y73132H
